Title,Price,Reg Date,Depreciation,Mileage,Owners,URL
Aston Martin V8 Vantage Coupe 4.0M,"$482,888","28-Sep-2021
(6y 3m COE left)","$53,440 /yr","19,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/aston-martin-v8-vantage-coupe-1368445/?dl=3283&utm_content=SLeligible
Mazda 3 HB 1.5A Sunroof,"$15,800","13-Apr-2016
(9m COE left)","$11,090 /yr","138,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mazda-3-hb-15a-1407109/?dl=2633
Audi A4 1.4A TFSI S-tronic,"$49,500","16-Jan-2017
(1y 6m COE left)","$23,020 /yr","79,500 km",1 Owner,https://www.sgcarmart.com/used-cars/info/audi-a4-14a-tfsi-1407079/?dl=1000&utm_content=SLeligible
Ferrari F430 F1 (New 10-yr COE),"$270,872","20-Jun-2006
(10y COE left)","$27,070 /yr","83,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/ferrari-f430-f1-new-1407072/?dl=3651&utm_content=SLeligible
Porsche Boxster S 3.4A Tip (COE till 01/2027),"$65,000","31-Jan-2007
(1y 7m COE left)","$40,560 /yr","89,111 km",More than 6,https://www.sgcarmart.com/used-cars/info/porsche-boxster-s-34a-1407069/?dl=2563
Mitsubishi Attrage 1.2A,"$48,800","20-Sep-2019
(4y 2m COE left)","$10,920 /yr","72,540 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mitsubishi-attrage-12a-1399324/?dl=2397&utm_content=SLeligible
Mercedes-Benz CLC-Class CLC180K (COE till 03/2029),"$33,800","27-Mar-2009
(3y 9m COE left)","$9,000 /yr","125,000 km",6 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-clc-class-clc180k-coe-1407092/?dl=4803&utm_content=SLeligible
BMW M4 Coupe Competition Package,"$198,800","15-Sep-2017
(2y 2m COE left)","$62,760 /yr","80,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/bmw-m4-coupe-competition-1407067/?dl=3853
Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life Plus,"$131,800","23-Aug-2023
(8y 1m COE left)","$15,290 /yr","39,989 km",1 Owner,https://www.sgcarmart.com/used-cars/info/volkswagen-golf-mild-hybrid-1395462/?dl=2397&utm_content=SLeligible
Maserati Quattroporte Sport GTS 4.7A (COE till 08/2030),"$115,000","25-Aug-2010
(5y 2m COE left)","$22,240 /yr","119,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/maserati-quattroporte-sport-gts-1355232/?dl=2563&utm_content=SLeligible
Maxus Mifa 9 Electric Sunroof,"$244,800","04-Sep-2023
(8y 2m COE left)","$26,630 /yr","31,115 km",1 Owner,https://www.sgcarmart.com/used-cars/info/maxus-mifa-9-electric-1400188/?dl=1034&utm_content=SLeligible
Volvo XC60 T5 Momentum,"$103,800","25-Jul-2019
(4y 1m COE left)","$19,820 /yr","110,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/volvo-xc60-t5-momentum-1407078/?dl=2757
Porsche Cayman 2.7A Tip (COE till 07/2028),"$88,888","30-Jul-2008
(3y 1m COE left)","$28,690 /yr","98,855 km",4 Owners,https://www.sgcarmart.com/used-cars/info/porsche-cayman-27a-tip-1373118/?dl=2563&utm_content=SLeligible
Mercedes-Benz E-Class E53 Mild Hybrid AMG 4MATIC Premium,"$193,900","05-Jul-2019
(4y COE left)","$30,590 /yr","51,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-e-class-e53-mild-1407029/?dl=4132
Mercedes-Benz E-Class E300 Avantgarde,"$150,800","27-Sep-2019
(4y 3m COE left)","$25,320 /yr","99,689 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-e-class-e300-avantgarde-1407020/?dl=2199
Mercedes-Benz CLA-Class CLA180 Progressive,"$119,800","22-Oct-2020
(5y 3m COE left)","$18,870 /yr","77,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-cla-class-cla180-progressive-1406957/?dl=3318
Land Rover Discovery Sport 2.0A Si4 SE 7-Seater,"$60,800","30-Jun-2016
(1y COE left)","$32,550 /yr",N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/land-rover-discovery-sport-20a-1407039/?dl=3137
BMW 2 Series 216i Gran Tourer,"$45,800","28-Sep-2017
(2y 3m COE left)","$13,400 /yr",N.A,3 Owners,https://www.sgcarmart.com/used-cars/info/bmw-2-series-216i-1407034/?dl=4038
Porsche Cayenne Coupe 3.0A Tip,"$330,000","14-Jun-2021
(5y 11m COE left)","$43,020 /yr","63,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/porsche-cayenne-coupe-30a-1407057/?dl=2200
BMW M3 Coupe (COE till 05/2033),"$140,888","14-May-2013
(7y 10m COE left)","$17,860 /yr","92,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/bmw-m3-coupe-coe-1407025/?dl=3414&utm_content=SLeligible
Toyota Sienta 1.5A G,"$16,800","22-Jan-2016
(6m COE left)","$16,990 /yr","123,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-sienta-15a-g-1407059/?dl=1079
Honda Civic 1.6A VTi,"$74,500","13-Aug-2019
(4y 1m COE left)","$15,580 /yr","68,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-civic-16a-vti-1400921/?dl=3160&utm_content=SLeligible
Porsche 911 Carrera S Coupe 3.8A PDK (COE till 07/2032),"$289,800","12-Jul-2012
(7y COE left)","$41,090 /yr","131,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/porsche-911-carrera-s-1365064/?dl=4382&utm_content=SLeligible
Maserati Ghibli 3.0A (New 10-yr COE),"$192,800","01-Sep-2015
(10y COE left)","$19,270 /yr","58,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/maserati-ghibli-30a-new-1407056/?dl=1079&utm_content=SLeligible
Porsche Panamera 3.6A PDK Edition,"$113,888","24-May-2016
(10m COE left)","$35,890 /yr","82,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/porsche-panamera-36a-pdk-1368244/?dl=4605
Nissan Serena e-POWER Hybrid 1.2A Highway Star Premium,"$169,888","18-Aug-2023
(8y 1m COE left)","$20,000 /yr","37,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/nissan-serena-e-power-hybrid-1405400/?dl=2875
MINI Cooper S Clubman 2.0A,"$189,000","24-Aug-2023
(8y 1m COE left)","$20,050 /yr","28,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mini-cooper-s-clubman-1397880/?dl=4536&utm_content=SLeligible
BYD e6 Electric,"$38,800","03-Jan-2018
(2y 6m COE left)","$11,460 /yr","164,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/byd-e6-electric-1394131/?dl=4536&utm_content=SLeligible
BMW X3 sDrive20i Sunroof,"$43,800","28-Jul-2016
(1y 1m COE left)","$21,380 /yr","91,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bmw-x3-sdrive20i-sunroof-1384377/?dl=4536
Bentley Continental GT Convertible 4.0A V8 (COE till 03/2033),"$238,800","09-May-2013
(7y 9m COE left)","$30,720 /yr","34,000 km",5 Owners,https://www.sgcarmart.com/used-cars/info/bentley-continental-gt-convertible-1382165/?dl=4382&utm_content=SLeligible
Mercedes-Benz GLA-Class GLA180 Progressive,"$175,888","07-Dec-2022
(7y 5m COE left)","$20,920 /yr","33,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-gla-class-gla180-progressive-1394495/?dl=2875&utm_content=SLeligible
Toyota Harrier Hybrid 2.5A S,"$181,388","28-Feb-2023
(7y 8m COE left)","$21,670 /yr","29,500 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-harrier-hybrid-25a-1390173/?dl=2875&utm_content=SLeligible
Honda Vezel Hybrid 1.5A X,"$21,800","10-Nov-2016
(1y 4m COE left)","$13,970 /yr","105,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-vezel-hybrid-15a-1407037/?dl=1238
Honda Freed 1.5A G,"$12,800","29-Oct-2015
(4m COE left)",N.A,N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/honda-freed-15a-g-1407026/?dl=1238
Toyota Sienta Hybrid 1.5A G,"$158,488","28-Apr-2025
(9y 10m COE left)","$15,160 /yr",100 km,1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-sienta-hybrid-15a-1407004/?dl=2358
Kia Cerato 1.6A EX,"$89,800","31-Mar-2021
(5y 9m COE left)","$14,320 /yr","70,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/kia-cerato-16a-ex-1407003/?dl=4641
Volkswagen Golf 1.2A TSI,"$12,000","04-Mar-2016
(8m COE left)","$11,390 /yr","80,320 km",2 Owners,https://www.sgcarmart.com/used-cars/info/volkswagen-golf-12a-tsi-1406998/?dl=1000
Toyota Sienta 1.5A Standard,"$55,800","31-May-2018
(2y 11m COE left)","$16,090 /yr","70,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-sienta-15a-standard-1395127/?dl=2397&utm_content=SLeligible
Mercedes-Benz E-Class E200 Exclusive,"$94,800","26-Apr-2018
(2y 10m COE left)","$20,980 /yr","101,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-e-class-e200-exclusive-1405009/?dl=2757
Mercedes-Benz B-Class B200 Progressive,"$105,800","12-Dec-2019
(4y 5m COE left)","$19,240 /yr","36,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-b-class-b200-progressive-1400186/?dl=2341&utm_content=SLeligible
Subaru BRZ 2.0M (OPC),"$84,800","01-Feb-2019
(3y 7m COE left)","$19,790 /yr","54,050 km",1 Owner,https://www.sgcarmart.com/used-cars/info/subaru-brz-20m-opc-1407027/?dl=1345
Hyundai Elantra 1.6A GLS S,"$49,800","01-Oct-2018
(3y 3m COE left)","$13,300 /yr","54,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/hyundai-elantra-16a-gls-1406999/?dl=4641
Honda Jade 1.5A RS,"$46,800","21-Sep-2017
(2y 2m COE left)","$14,130 /yr","136,100 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-jade-15a-rs-1407023/?dl=1418
Toyota Vellfire 2.5A Z G-Edition Moonroof,"$136,988","19-Aug-2019
(4y 1m COE left)","$25,410 /yr","96,300 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-vellfire-25a-z-1406996/?dl=2870
Toyota Sienta 1.5A X,"$17,800","07-Jun-2016
(11m COE left)","$14,640 /yr","145,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/toyota-sienta-15a-x-1407018/?dl=3769
Mercedes-Benz A-Class Saloon A200 AMG Line Sunroof,"$109,800","27-Dec-2019
(4y 6m COE left)","$19,600 /yr","56,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-a-class-saloon-a200-1405428/?dl=2757
BMW X1 sDrive18i,"$67,800","29-Mar-2018
(2y 9m COE left)","$17,090 /yr","96,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-x1-sdrive18i-1407015/?dl=3769
Honda Civic Type-R 2.0M (COE till 06/2028),"$73,800","01-Jul-2008
(3y COE left)","$24,440 /yr","170,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-civic-type-r-20m-1399528/?dl=4865&utm_content=SLeligible
BMW iX1 Electric eDrive20,"$191,888","12-Mar-2024
(8y 8m COE left)","$20,790 /yr","14,900 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-ix1-electric-edrive20-1399113/?dl=2870&utm_content=SLeligible
Toyota Land Cruiser 3.5A 300 ZX 7-Seater,"$399,988","12-Apr-2024
(8y 9m COE left)","$40,440 /yr",50 km,1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-land-cruiser-35a-1380230/?dl=4030&utm_content=SLeligible
Porsche 911 GT3 3.8A (COE till 10/2034),"$499,800","10-Nov-2014
(9y 4m COE left)","$53,400 /yr","62,748 km",4 Owners,https://www.sgcarmart.com/used-cars/info/porsche-911-gt3-38a-1400842/?dl=2349&utm_content=SLeligible
Suzuki Swift Mild Hybrid 1.2A GLX,"$115,800","02-Apr-2024
(8y 9m COE left)","$12,730 /yr","22,222 km",1 Owner,https://www.sgcarmart.com/used-cars/info/suzuki-swift-mild-hybrid-1396354/?dl=4221&utm_content=SLeligible
Mercedes-Benz GLA-Class GLA180,"$35,000","26-Aug-2016
(1y 2m COE left)","$15,910 /yr","111,100 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-gla-class-gla180-1392668/?dl=1000
Audi Q3 Sportback 1.4A TFSI S-tronic,"$109,988","20-Mar-2020
(4y 8m COE left)","$19,590 /yr","78,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/audi-q3-sportback-14a-1406834/?dl=2870
Toyota Noah Hybrid 1.8A X,"$138,800","05-Jul-2021
(6y COE left)","$21,130 /yr","38,200 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-noah-hybrid-18a-1319804/?dl=3164&utm_content=SLeligible
Honda E Electric Advance,"$92,800","25-May-2021
(5y 11m COE left)","$14,650 /yr","50,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-e-electric-advance-1406971/?dl=1000&utm_content=SLeligible
Mercedes-Benz GLE-Class GLE450 Coupe AMG 4MATIC,"$96,800","10-Jun-2016
(11m COE left)","$34,320 /yr","87,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-gle-class-gle450-coupe-1382113/?dl=3652
Aston Martin DB11 V12 5.2A,"$345,800","08-Apr-2017
(1y 9m COE left)","$92,450 /yr","51,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/aston-martin-db11-v12-52a-1317639/?dl=3133&utm_content=SLeligible
Mazda 6 2.0A Executive,"$168,885","30-May-2025
(9y 11m COE left)","$16,200 /yr",100 km,1 Owner,https://www.sgcarmart.com/used-cars/info/mazda-6-20a-executive-1406977/?dl=3163
Mercedes-Benz A-Class A180 Sport Premium,"$91,800","11-Nov-2019
(4y 4m COE left)","$16,900 /yr","91,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-a-class-a180-sport-1406966/?dl=1073
Porsche 911 Carrera S Coupe 3.0A PDK (New 10-yr COE),"$433,000","30-May-2016
(10y COE left)","$43,280 /yr","71,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/porsche-911-carrera-s-1385962/?dl=3133&utm_content=SLeligible
Honda Jazz 1.5A (New 5-yr COE),"$58,800","08-Sep-2015
(5y COE left)","$11,750 /yr","88,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-jazz-15a-new-1406958/?dl=1079&utm_content=SLeligible
Toyota Vellfire 2.5A Z G-Edition Moonroof,"$130,500","29-Apr-2019
(3y 10m COE left)","$25,700 /yr",N.A,3 Owners,https://www.sgcarmart.com/used-cars/info/toyota-vellfire-25a-z-1404757/?dl=4055
Honda Vezel Hybrid 1.5A X,"$72,800","24-Jul-2019
(4y COE left)","$15,300 /yr",N.A,1 Owner,https://www.sgcarmart.com/used-cars/info/honda-vezel-hybrid-15a-1397057/?dl=4055&utm_content=SLeligible
Jaguar X-Type 2.0A SE (COE till 03/2029),"$39,800","19-Mar-2009
(3y 8m COE left)","$10,660 /yr","128,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/jaguar-x-type-20a-se-1299288/?dl=3546&utm_content=SLeligible
Toyota Corolla Axio 1.5A G (COE till 05/2029),"$40,800","04-Jun-2009
(3y 11m COE left)","$10,360 /yr","119,800 km",4 Owners,https://www.sgcarmart.com/used-cars/info/toyota-corolla-axio-15a-1372642/?dl=3047&utm_content=SLeligible
Jeep Wrangler Unlimited 2.0A Overland,"$286,000","27-Mar-2025
(9y 9m COE left)","$25,390 /yr",60 km,1 Owner,https://www.sgcarmart.com/used-cars/info/jeep-wrangler-unlimited-20a-1387097/?dl=1127&utm_content=SLeligible
Honda Vezel 1.5A G Honda Sensing,"$118,800","12-Jul-2022
(7y COE left)","$16,450 /yr","64,530 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-vezel-15a-g-1406973/?dl=1002
Lotus Europa S 2.0M (COE till 04/2029),"$95,888","19-May-2010
(3y 10m COE left)","$24,890 /yr","1,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/lotus-europa-s-20m-1406952/?dl=3616&utm_content=SLeligible
Porsche Cayman S 3.4A (COE till 08/2028),"$94,000","25-Aug-2008
(3y 2m COE left)","$29,650 /yr","87,000 km",More than 6,https://www.sgcarmart.com/used-cars/info/porsche-cayman-s-34a-1348476/?dl=2563&utm_content=SLeligible
Infiniti QX50 2.0A VC-T Sensory ProACTIVE,"$129,800","25-Jan-2021
(5y 7m COE left)","$18,770 /yr","49,832 km",1 Owner,https://www.sgcarmart.com/used-cars/info/infiniti-qx50-20a-vc-t-1406967/?dl=3047
Peugeot 5008 1.2A PureTech Active,"$48,800","13-Feb-2018
(2y 7m COE left)","$12,950 /yr","75,509 km",2 Owners,https://www.sgcarmart.com/used-cars/info/peugeot-5008-12a-puretech-1406951/?dl=3414
Toyota Vellfire Hybrid 2.5A Z Premium,"$315,008","26-Jan-2024
(8y 7m COE left)","$31,610 /yr",500 km,1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-vellfire-hybrid-25a-1272538/?dl=1127&utm_content=SLeligible
Mercedes-Benz C-Class C32 AMG (COE till 04/2029),"$73,800","05-Jan-2002
(3y 10m COE left)","$19,160 /yr","20,000 km",6 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-c-class-c32-amg-1406523/?dl=1000
Nissan X-Trail 2.0A Premium 7-Seater Sunroof,"$37,300","09-May-2017
(1y 10m COE left)","$12,870 /yr","110,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/nissan-x-trail-20a-premium-1406960/?dl=1079
Mercedes-Benz SLK-Class SLK200K (COE till 11/2027),"$31,800","06-Dec-2007
(2y 5m COE left)","$13,060 /yr","150,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-slk-class-slk200k-coe-1406932/?dl=1000&utm_content=SLeligible
Toyota Previa 2.4A (COE till 01/2029),"$43,800","13-Feb-2009
(3y 7m COE left)","$12,140 /yr","111,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/toyota-previa-24a-coe-1406931/?dl=1000&utm_content=SLeligible
Honda Civic 1.6A VTi,"$35,800","04-May-2017
(1y 10m COE left)","$13,580 /yr",N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/honda-civic-16a-vti-1406939/?dl=4596
Audi A3 Sportback 1.0A TFSI S-tronic,"$69,800","09-May-2019
(3y 10m COE left)","$14,930 /yr","75,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/audi-a3-sportback-10a-1406936/?dl=4596
Honda Jazz Hybrid 1.5A e-HEV Luxe,"$99,800","26-Nov-2021
(6y 5m COE left)","$14,780 /yr","52,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-jazz-hybrid-15a-1406930/?dl=3989
Porsche 911 GT3 4.0A PDK,"$866,888","14-Jun-2022
(6y 11m COE left)","$101,450 /yr","9,300 km",2 Owners,https://www.sgcarmart.com/used-cars/info/porsche-911-gt3-40a-1406916/?dl=1000&utm_content=SLeligible
Mercedes-Benz GLA-Class GLA180,"$27,880","26-Feb-2016
(8m COE left)","$22,310 /yr","156,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-gla-class-gla180-1406915/?dl=1000
Nissan Note 1.2A,"$43,388","28-Nov-2018
(3y 5m COE left)","$11,920 /yr","69,218 km",1 Owner,https://www.sgcarmart.com/used-cars/info/nissan-note-12a-1406778/?dl=2025
Honda Accord 2.0A VTi-S,"$38,800","01-Feb-2017
(1y 7m COE left)","$13,710 /yr","100,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-accord-20a-vti-s-1406568/?dl=3283
Mercedes-Benz GLC-Class GLC250 Coupe AMG Line,"$123,998","10-Jan-2019
(3y 6m COE left)","$25,690 /yr","103,921 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-glc-class-glc250-coupe-1386654/?dl=3382&utm_content=SLeligible
Nissan GTR 3.8A (COE till 08/2028),"$208,888","06-Aug-2008
(3y 1m COE left)","$67,000 /yr","81,000 km",More than 6,https://www.sgcarmart.com/used-cars/info/nissan-gtr-38a-coe-1406933/?dl=4816&utm_content=SLeligible
BMW X5 xDrive30i Sunroof (COE till 09/2029),"$55,800","26-Feb-2010
(4y 3m COE left)","$13,060 /yr","150,000 km",6 Owners,https://www.sgcarmart.com/used-cars/info/bmw-x5-xdrive30i-sunroof-1406943/?dl=3137&utm_content=SLeligible
BMW 3 Series 318i Sunroof (COE till 06/2030),"$55,800","28-Jun-2010
(5y COE left)","$11,140 /yr","130,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/bmw-3-series-318i-1406886/?dl=3175&utm_content=SLeligible
Audi A5 Cabriolet Mild Hybrid 2.0A TFSI S-tronic Advanced,"$155,800","17-Jul-2020
(5y COE left)","$23,860 /yr","56,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/audi-a5-cabriolet-mild-1400400/?dl=2171&utm_content=SLeligible
Renault Megane Sedan Diesel 1.5A dCi,"$19,800","26-Jan-2017
(1y 7m COE left)","$10,890 /yr","144,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/renault-megane-sedan-diesel-1406917/?dl=3989
BMW 2 Series 216i Gran Coupe Sport,"$148,000","17-Jan-2023
(7y 6m COE left)","$17,940 /yr","33,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-2-series-216i-1406913/?dl=4705
Kia Carens Diesel 1.7A,"$20,800","29-Jun-2016
(1y COE left)","$11,550 /yr","118,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/kia-carens-diesel-17a-1397157/?dl=2984
Honda Odyssey Hybrid 2.0A e-HEV Absolute,"$224,988","05-May-2025
(9y 10m COE left)","$20,620 /yr",490 km,1 Owner,https://www.sgcarmart.com/used-cars/info/honda-odyssey-hybrid-20a-1400462/?dl=3518&utm_content=SLeligible
Toyota Rav4 2.0A Premium,"$109,800","17-Aug-2020
(5y 1m COE left)","$18,020 /yr","111,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-rav4-20a-premium-1400403/?dl=2171&utm_content=SLeligible
Audi A8L 3.0A TFSI Quattro (COE till 12/2030),"$85,588","22-Dec-2010
(5y 5m COE left)","$15,570 /yr","142,000 km",5 Owners,https://www.sgcarmart.com/used-cars/info/audi-a8l-30a-tfsi-1344790/?dl=2984&utm_content=SLeligible
BMW X3 Mild Hybrid xDrive20i,"$191,800","24-Feb-2022
(6y 7m COE left)","$24,510 /yr","56,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-x3-mild-hybrid-1406946/?dl=3433
BMW 2 Series 216d Active Tourer,"$25,800","14-Sep-2016
(1y 2m COE left)","$12,530 /yr","155,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/bmw-2-series-216d-1406398/?dl=3508
Mazda 3 Mild Hybrid 1.5A Classic,"$105,888","19-Jul-2022
(7y COE left)","$14,620 /yr","105,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mazda-3-mild-hybrid-1400717/?dl=1000&utm_content=SLeligible
Toyota Prius Plus Hybrid 1.8A,N.A,"28-Feb-2019
(3y 8m COE left)",N.A,N.A,1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-prius-plus-hybrid-1400556/?dl=1000
BMW 2 Series 218i Gran Tourer,"$133,888","28-Feb-2022
(6y 8m COE left)","$16,910 /yr","53,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-2-series-218i-1400447/?dl=1000&utm_content=SLeligible
Mercedes-Benz E-Class E200 AMG Sunroof,"$99,888","22-Jun-2018
(2y 11m COE left)","$23,000 /yr","97,500 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-e-class-e200-amg-1400405/?dl=1000&utm_content=SLeligible
Honda Vezel 1.5A G,"$104,800","09-Sep-2021
(6y 2m COE left)","$15,960 /yr","60,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/honda-vezel-15a-g-1399243/?dl=4641&utm_content=SLeligible
Mercedes-Benz C-Class C200K (COE till 09/2029),"$41,800","28-Dec-2009
(4y 3m COE left)","$9,790 /yr","128,000 km",5 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-c-class-c200k-coe-1398273/?dl=3758&utm_content=SLeligible
MINI Cooper S Clubman 2.0A,"$84,800","15-Nov-2018
(3y 4m COE left)","$17,920 /yr","72,800 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mini-cooper-s-clubman-1388999/?dl=3757&utm_content=SLeligible
